,review,prediction
5290,"['sure', 'buy', 'earbuds', 'amazon', 'lot', 'variety', 'good', 'earbuds', 'earbuds', 'good', 'sound', 'quality', 'easy', 'connect', 'long', 'lasting', 'battery', 'life', 'happy', 'purchase', 'earbuds']",2
5293,"['looking', 'review', 'camera', 'decided', 'go', 'ahead', 'buy', 'big', 'disappointment', 'menu', 'actually', 'good', 'easy', 'use', 'image', 'quality', 'audio', 'quality', 'not', 'great', 'grainiest', 'video', 'footage', 'ever', 'seen', 'audio', 'quality', 'equally', 'bad', 'practically', 'unusable', 'returning', 'thing', 'immediately', 'go', 'gopro', 'dji']",2
5379,"['got', 'almost', 'entirely', 'installation', 'process', 'realizing', 'absolutely', 'torque', 'wrench', 'order', 'finish', 'installation', 'simply', 'no', 'option', 'stuck', 'half', 'installed', 'mount', 'wall', 'need', 'wait', 'tomorrow', 'go', 'buy', 'torque', 'wrench', 'probably', 'cost', 'entire', 'mount', 'seems', 'like', 'mount', 'good', 'installed', 'torque', 'wrench', 'already', 'buy', 'different', 'mount', 'spending', 'twice', 'price', 'mount', 'get', 'thing', 'installed', 'return', 'hassle']",2
5448,"['exactly', 'boy', 'wanted', 'christmas', 'brought', 'much', 'joy', 'see', 'happiness', 'brought', 'thanks', 'guy']",2
5488,"['great', 'product', 'small', 'reciever']",2
5574,"['bengoo', 'gaming', 'headset', 'highly', 'overrated', 'headset', 'many', 'problem', 'displeased', 'greatly', 'not', 'get', 'expected', 'picture', 'review', 'read', 'purchasing', 'item', 'one', 'many', 'problem', 'headset', 'light', 'plugged', 'usb', 'connector', 'usb', 'port', 'gaming', 'controller', 'not', 'light', 'cannot', 'turned', 'manually', 'not', 'turn', 'unless', 'plugged', 'usb', 'port', 'headset', 'not', 'fit', 'well', 'either', 'cushioning', 'uncomfortable', 'rough', 'squeeze', 'temple', 'side', 'head', 'point', 'pain', 'last', 'around', 'hour', 'two', 'pain', 'go', 'away', 'headset', 'easily', 'adjusted', 'still', 'not', 'fit', 'right', 'either', 'sit', 'top', 'head', 'not', 'fit', 'comfortably', 'around', 'ear', 'sit', 'top', 'ear', 'pulling', 'headband', 'not', 'make', 'contact', 'head', 'adjusting', 'headset', 'not', 'fix', 'problem', 'lastly', 'headset', 'poor', 'quality', 'sound', 'mechanic', 'every', 'sound', 'appears', 'deepened', 'muffled', 'way', 'example', 'playing', 'game', 'player', 'success', 'relies', 'heavily', 'player', 'able', 'hear', 'enemy', 'footstep', 'gunfire', 'using', 'headset', 'could', 'not', 'hear', 'anything', 'well', 'could', 'not', 'tell', 'difference', 'many', 'sound', 'heard', 'overall', 'gaming', 'headset', 'not', 'good', 'gaming', 'not', 'fit', 'comfortably', 'cause', 'pain', 'user', 'displeased', 'headset', 'definitely', 'not', 'recommend', 'anybody']",2
5617,"['quick', 'easy', 'hold', 'beside', 'fact', 'pay', 'bsplus', 'order', 'play', 'online', 'b']",2
5623,"['work', 'great']",2
5660,"['switch', 'satisfying', 'console', 'deal', 'clicky', 'snappy', 'plus', 'super', 'smash', 'bros', 'ultimate']",2
5667,"['best', 'wireless', 'headphone']",2
5791,"['feel', 'great', 'hand', 'excellent', 'battery', 'life', 'official', 'nintendo', 'product', 'never', 'failed', 'downside', 'little', 'pricey', 'keep', 'mind', 'get', 'pay', 'probably', 'never', 'need', 'replace', 'controller']",2
5799,"['bottom', 'little', 'broken', 'repair', 'not', 'sitting', 'straight', 'already', 'installed', 'feel', 'like', 'taking', 'apart', 'expected', 'better', 'quality', 'product']",2
5969,['like'],2
6025,"['great', 'st', 'camera', 'took', 'getting', 'use', 'comfortable', 'wait']",2
6123,"['antenna', 'work', 'great', 'pick', 'every', 'channel', 'available', 'area', 'also', 'like', 'includes', 'wall', 'wart', 'usb', 'power']",2
6219,"['yep', 'job']",2
6285,"['myq', 'work', 'thought', 'also', 'supported', 'homekit', 'buy', 'another', 'bridge', 'still', 'work', 'flawlessly', 'love', 'ability', 'able', 'adjust', 'schedule']",2
6306,['advertised'],2
6363,"['great', 'earbuds', 'apple', 'tozo', 'brand', 'one', 'nearly', 'good', 'apple', 'area', 'winning', 'maybe', 'one', 'two', 'losing', 'overall', 'price', 'clearly', 'win', 'technology', 'sound', 'quality', 'water', 'proof', 'touch', 'control', 'volume', 'next', 'back', 'play', 'pause', 'etc', 'ear', 'fit', 'able', 'work', 'run', 'hard', 'use', 'either', 'ear', 'bud', 'without', 'falling', 'look', 'size', 'carrying', 'case', 'make', 'outstanding', 'set', 'ear', 'bud', 'definitely', 'top', 'ever', 'battery', 'life', 'outstanding', 'charge', 'case', 'every', 'day', 'earbuds', 'stay', 'charged', 'nearly', 'always', 'carrying', 'case', 'small', 'apple', 'pod', 'wireless', 'charging', 'great', 'complaint', 'earbuds', 'tend', 'bit', 'slippery', 'try', 'take', 'earbud', 'case', 'well', 'done', 'tozo', 'product', 'continue', 'improve', 'vast', 'improvement']",2
6391,"['lapse', 'yup', 'need', 'run', 'nearest', 'hr', 'store', 'update', 'nope']",2
6409,"['really', 'like', 'work', 'great', 'connect', 'easily', 'comfortable', 'around', 'recommend']",2
6416,"['item', 'work', 'well', 'little', 'issue', 'paring', 'taotronics', 'bluetooth', 'headphone', 'due', 'another', 'bluetooth', 'device', 'house', 'pairing', 'unit', 'worked', 'well', 'even', 'device', 'would']",2
6448,"['really', 'like', 'echo', 'auto', 'live', 'florida', 'get', 'hot', 'car', 'take', 'echo', 'stick', 'vent', 'work', 'remove', 'echo', 'talk', 'fairness', 'echo', 'love', 'older', 'model', 'vehicle', 'simple', 'hook', 'great', 'listen', 'ever', 'mood', 'daughter', 'take', 'control', 'car', 'like', 'mobility', 'putting', 'back', 'seat', 'plug', 'headphone']",2
6458,"['sound', 'great', 'easy', 'take', 'love']",2
6463,[],2
6584,['best'],2
6629,['needed'],2
6639,"['perfect', 'sound', 'volume', 'good', 'battery', 'last', 'long', 'least', 'new']",2
6700,"['absolute', 'best', 'speaker', 'ever', 'sound', 'amazing', 'easy', 'use', 'iphone', 'highly', 'recommend']",2
6777,"['xmas', 'gift', 'nephew', 'love']",2
6780,"['price', 'surprisingly', 'loud', 'would', 'liked', 'deeper', 'bass', 'price', 'speaker', 'qualified', 'bass', 'connecting', 'via', 'bluetooth', 'easy', 'self', 'explanatory', 'tested', 'water', 'resistibility', 'thus', 'far', 'pretty', 'powerful', 'speaker']",2
6848,"['bluetooth', 'connected', 'first', 'time', 'phone', 'never', 'connected', 'device', 'sound', 'good', 'connect', 'cable', 'update', 'oontz', 'contacted', 'wrote', 'review', 'said', 'speaker', 'must', 'damaged', 'shipping', 'sent', 'new', 'speaker', 'right', 'away', 'threw', 'case', 'love', 'case', 'love', 'speaker', 'work', 'great', 'sound', 'great', 'highly', 'recommend', 'company']",2
6929,"['surprised', 'good', 'quality', 'charger', 'charge', 'quickly', 'compact', 'easy', 'set', 'work', 'efficiently', 'would', 'highly', 'recommend']",2
6976,['great'],2
7101,"['first', 'impression', 'five', 'star', 'ambient', 'mode', 'insane', 'old', 'galaxy', 'bud', 'month', 'daily', 'use', 'box', 'blowing', 'away', 'sound', 'quality', 'ambient', 'sound', 'wife', 'always', 'complains', 'phone', 'quality', 'old', 'bud', 'test', 'get', 'back', 'opinion', 'later']",2
7113,"['wallmount', 'not', 'fit', 'tv', 'per', 'advice', 'seller']",2
7158,"['box', 'seemed', 'used']",2
7166,"['truly', 'enjoy', 'rokus', 'smart', 'tv', 'base', 'model', 'work', 'great', 'far', 'ran', 'across', 'app', 'movie', 'tv', 'ton', 'free', 'apps', 'plus', 'paid', 'one', 'like', 'disney', 'xfinity', 'looking', 'station', 'specific', 'search', 'call', 'number', 'starting', 'sound', 'like', 'ad', 'lol', 'one', 'last', 'thing', 'go', 'back', 'tv', 'without', 'roku']",2
7332,"['love', 'sound', 'great', 'take', 'anywhere', 'connect', 'amazon', 'music', 'phone']",2
7382,"['devastated', 'came', 'back', 'vacation', 'not', 'one', 'video', 'photo', 'saved', 'used', 'camera', 'previous', 'vacation', 'worked', 'not', 'know', 'happened', 'time', 'lesson', 'learned', 'ever', 'use', 'cell', 'phone', 'atleast', 'know', 'back', 'wifi', 'cloud']",2
7402,"['honestly', 'great', 'could', 'not', 'tell', 'much', 'difference', 'compared', 'older', 'model', 'go', 'pro', 'tested', 'underwater', 'feature', 'mainly', 'bought', 'riding', 'footage']",2
7422,['perfecto'],2
7450,"['bought', 'hoping', 'would', 'easy', 'install', 'setup', 'immediately', 'became', 'problem', 'went', 'sign', 'myq', 'account', 'step', 'said', 'already', 'account', 'using', 'email', 'address', 'never', 'used', 'product', 'company', 'service', 'know', 'already', 'account', 'setup', 'suddenly', 'security', 'concern', 'bought', 'hoping', 'better', 'secure', 'garage', 'ironic', 'yes', 'tried', 'reset', 'password', 'work', 'called', 'customer', 'support', 'finally', 'got', 'account', 'set', 'no', 'explanation', 'email', 'already', 'account', 'not', 'even', 'concern', 'ridiculous', 'went', 'install', 'failed', 'first', 'step', 'power', 'tried', 'find', 'network', 'tried', 'start', 'process', 'let', 'failed', 'done', 'return', 'product', 'outside', 'return', 'window', 'wait', 'warm', 'work', 'garage', 'big', 'thumb', 'thing']",2
7451,"['great', 'super', 'smash', 'bros', 'game', 'shipped', 'quickly', 'adventure', 'mode', 'battle', 'mode', 'great', 'love', 'many', 'character', 'choose', 'make', 'endless', 'hour', 'gameplay', 'buy', 'seller', 'soon']",2
7470,"['got', 'ring', 'morning', 'got', 'two', 'day', 'came', 'good', 'shape', 'box', 'changed', 'wall', 'hanging', 'loaded', 'app', 'ran', 'wire', 'mounted', 'corner', 'house', 'running', 'short', 'time', 'loaded', 'ran', 'smooth', 'fast', 'night', 'vision', 'great', 'clear', 'daytime', 'view', 'sharp', 'clear', 'well', 'happy', 'far']",2
7499,['good'],2
7544,"['best', 'fighter', 'ever']",2
7586,"['product', 'received', 'time', 'straight', 'box', 'never', 'worked', 'since', 'returned', 'yet', 'receive', 'refund', 'new', 'one']",2
7628,"['fast', 'service', 'no', 'con', 'great', 'controller']",2
7646,"['great', 'tool', 'reducing', 'road', 'rage', 'spend', 'commute', 'yelling', 'alexa', 'instead', 'yelling', 'driver', 'listening', 'device', 'tell', 'see', 'thin', 'blue', 'line', 'daylight', 'offer', 'friendly', 'chime', 'response', 'name', 'like', 'device', 'sometimes', 'connect', 'radio', 'bluetooth', 'input', 'sometimes', 'connect', 'even', 'radio', 'input', 'many', 'case', 'open', 'alexa', 'app', 'phone', 'type', 'something', 'completely', 'defeat', 'purpose', 'device', 'thankfully', 'bought', 'definitely', 'not', 'worth', 'biggest', 'alexa', 'disappointment', 'far']",2
7730,"['charge', 'controller']",2
7743,"['awesome', 'compact', 'tremendous', 'sound', 'quality', 'highly', 'recommend', 'item']",2
7744,"['still', 'adjusting', 'like', 'much', 'far', 'easy', 'add', 'many', 'program', 'many', 'one', 'learning', 'organize', 'loaded', 'really', 'love', 'much', 'easier', 'find', 'program', 'like', 'opposed', 'searching', 'service', 'provider', 'also', 'bought', 'couple', 'gift', 'also', 'love']",2
7811,"['good', 'quality', 'paper', 'fair', 'price', 'definitely', 'buy', 'thanks', 'amazon', 'great', 'product', 'affordable', 'price']",2
7848,"['description', 'show', 'work', 'xbox', 'one', 'definitely', 'not', 'super', 'frustrating', 'returned', 'went', 'turtle', 'beach', 'waste', 'money', 'time', 'buy', 'good', 'one']",2
7916,"['best', 'smash', 'series', 'ever', 'played', 'amazing', 'graphic', 'immersive', 'gameplay', 'load', 'character', 'stage', 'spirit', 'mode', 'lot', 'lot', 'disappointed']",2
8027,"['open', 'door', 'hub', 'myq', 'app', 'phone', 'attempt', 'set', 'google', 'assistant', 'via', 'voice', 'command', 'open', 'tell', 'door', 'closed', 'not', 'open', 'however', 'close', 'via', 'google', 'assistant', 'voice', 'command', 'helpful', 'wanted', 'set', 'geofence', 'using', 'ifttt', 'door', 'would', 'automatically', 'open', 'coming', 'driveway', 'close', 'leaving', 'opening', 'coming', 'driveway', 'not', 'even', 'option', 'gotten', 'close', 'part', 'work', 'yet', 'either', 'not', 'able', 'open', 'either', 'ifttt', 'location', 'using', 'google', 'assistant', 'deal', 'breaker', 'got', 'find', 'alternative', 'wifi', 'controller']",2
8041,"['unboxed', 'got', 'put', 'together', 'work', 'well', 'definitely', 'update', 'little', 'use']",2
8044,"['virtually', 'no', 'complaint', 'purchase', 'fairly', 'cheap', 'took', 'shot', 'dark', 'purchase', 'thinking', 'crap', 'well', 'work', 'great', 'usb', 'wire', 'threaded', 'braided', 'durability', 'velcro', 'tie', 'back']",2
8068,"['work', 'sharp', 'tv', 'give', 'however', 'regardless', 'input', 'receiver', 'audio', 'choppy', 'video', 'get', 'teal', 'vertical', 'line', 'highlight', 'receiver', 'different', 'input', 'happens', 'every', 'single', 'one', 'amazon', 'basic', 'cable', 'ft', 'monoprice', 'wiiu', 'hdmi', 'cable', 'not', 'amazon', 'work', 'fine', 'receiver']",2
8350,"['company', 'great', 'helping', 'fix', 'product']",2
8358,"['easiest', 'hardest', 'put', 'together', 'job', 'hanging', 'large', 'tv', 'month', 'without', 'issue', 'not', 'like', 'strap', 'hanging', 'sure', 'issue', 'could', 'resolve']",2
8378,"['really', 'like', 'echo', 'reason', 'give', 'star', 'way', 'audio', 'nest', 'doorbell', 'understand', 'way', 'ring', 'doorbell', 'not', 'nest', 'think', 'nest', 'doorbell', 'better', 'want', 'change', 'sent', 'back', 'hoping', 'amazon', 'correct', 'problem', 'amazon', 'customer', 'service', 'not', 'helpful', 'matter']",2
8425,"['bought', 'thinking', 'battery', 'would', 'last', 'hour', 'full', 'blast', 'notonly', 'lasted', 'hour', 'like', 'jbl', 'flip']",2
8427,"['small', 'good', 'quality', 'good', 'amount', 'base', 'perfect']",2
8475,"['no', 'issue', 'unit', 'work', 'alexa', 'must', 'use', 'skill', 'myq', 'skill', 'bypassing', 'myq', 'using', 'setup', 'working', 'flawlessly', 'little', 'setup', 'heck', 'worth', 'paid', 'sale']",2
8511,"['echo', 'auto', 'great', 'tool', 'car', 'easy', 'ask', 'weather', 'report', 'echo', 'auto', 'also', 'work', 'great', 'amazon', 'music', 'streaming', 'service', 'tunein', 'unfortunately', 'not', 'reliable', 'connecting', 'bluetooth', 'car', 'speaker', 'sometimes', 'work', 'immediately', 'time', 'play', 'bluetooth', 'connectivity', 'setting', 'car', 'honda', 'accord', 'tried', 'various', 'option', 'plugging', 'iphone', 'se', 'recharger', 'turning', 'car', 'resetting', 'bluetooth', 'setting', 'car', 'etc', 'eventually', 'get', 'echo', 'auto', 'work', 'play', 'setting', 'parking', 'lot', 'suspect', 'car', 'bluetooth', 'system', 'echo', 'auto', 'connection', 'problem', 'expect', 'newer', 'car', 'better', 'another', 'challenge', 'echo', 'auto', 'not', 'directly', 'provide', 'directs', 'driving', 'stop', 'car', 'set', 'waze', 'google', 'map', 'without', 'regard', 'echo', 'auto', 'echo', 'auto', 'help', 'find', 'place', 'interest', 'giving', 'distance', 'address', 'not', 'providing', 'direction', 'stop', 'somewhere', 'manually', 'set', 'waze']",2
8638,"['good', 'product', 'phone', 'get', 'hot', 'another', 'one', 'happen']",2
8655,"['took', 'actually', 'get', 'set', 'could', 'network', 'stick', 'cam', 'active', 'slow', 'respond', 'motion', 'motion', 'detected', 'video', 'stagnant', 'sometimes', 'freeze', 'becomes', 'pixelated', 'lastly', 'number', 'occasion', 'noticed', 'lens', 'blurred', 'due', 'mist', 'whatever', 'usually', 'clear', 'hour']",2
8698,"['not', 'apple', 'homekit', 'alexa', 'compatible', 'purchased', 'thinking', 'would', 'compatible', 'one', 'work', 'fine', 'bad', 'habit', 'not', 'closing', 'garage', 'day', 'open', 'app', 'see', 'open', 'not', 'also', 'program', 'close', 'certain', 'time', 'day', 'like', 'kid', 'leave', 'school', 'end', 'day', 'done', 'playing', 'outside', 'also', 'like', 'third', 'opener', 'passenger', 'someone', 'else', 'car', 'since', 'garage', 'main', 'entrance', 'point']",2
8726,"['work', 'great']",2
8855,"['fixed', 'issue', 'black', 'screen', 'p', 'receiver', 'would', 'nice', 'cable', 'braided']",2
8884,"['work', 'expected', 'connected', 'old', 'school', 'ipod', 'classic', 'new', 'lg', 'sound', 'bar', 'listen', 'music', 'without', 'headphone']",2
8913,"['switch', 'easy', 'install', 'set', 'love', 'able', 'set', 'outdoor', 'light', 'come', 'automatically', 'sunset', 'also', 'switch', 'hooked', 'echo', 'device', 'alexa', 'turn', 'light', 'voice', 'command', 'issue', 'noted', 'must', 'neutral', 'wire', 'order', 'hook']",2
8950,"['connected', 'tv', 'picked', 'mire', 'channel', 'ever', 'great', 'antenna', 'got', 'roughly', 'channel', 'channel', 'including', 'hd', 'happy', 'went', 'ahead', 'tried', 'new', 'antenna', 'would', 'recommend', 'anyone', 'tv', 'even', 'cable', 'streaming', 'etc', 'great', 'local', 'channel', 'clear']",2
8953,"['still', 'not', 'working', 'bought', 'since', 'hour', 'say', 'prepaid', 'card', 'code', 'entered', 'incorrect', 'no', 'longer', 'valid']",2
8954,"['bought', 'daughter', 'th', 'grade', 'love', 'love', 'color', 'sound', 'quality']",2
8975,"['better', 'anticipated', 'love', 'switch', 'controlling', 'exterior', 'light', 'looking', 'forward', 'trying', 'bulb', 'replace', 'phillips', 'hue', 'light']",2
9047,"['came', 'fast', 'work', 'great']",2
9074,"['use', 'headphone', 'gaming', 'console', 'range', 'nintendo', 'switch', 'xbox', 'one', 'p', 'amazing', 'sound', 'quality', 'super', 'comfortable', 'hour', 'gaming', 'headphone', 'extra', 'cord', 'pc', 'gamers', 'also', 'use', 'not', 'gaming', 'perfect', 'student', 'currently', 'zoom', 'meeting', 'mute', 'button', 'wont', 'caught', 'mic', 'switch', 'handy', 'great', 'product', 'recommended', 'fully']",2
9128,"['bought', 'one', 'month', 'ago', 'use', 'work', 'love', 'everything', 'last', 'week', 'told', 'work', 'home', 'bought', 'another', 'new', 'home', 'office', 'not', 'even', 'thinking', 'fact', 'imac', 'home', 'many', 'feature', 'work', 'mac', 'reprogram', 'key', 'system', 'preference', 'basic', 'function', 'work', 'way', 'simple', 'warning', 'mac', 'user', 'dummy', 'like', 'really', 'great', 'keyboard', 'mouse', 'enjoy', 'using', 'ordered', 'second', 'one', 'first', 'place']",2
