,review,prediction
1526,"['hard', 'time', 'wearing', 'ear', 'bud', 'really', 'small', 'ear', 'earbuds', 'came', 'many', 'different', 'sized', 'option', 'nice', 'bonus', 'smallest', 'fit', 'extremely', 'comfortable', 'super', 'impressed', 'sound', 'quality', 'noise', 'cancellation', 'not', 'tried', 'phone', 'call', 'yet', 'no', 'doubt', 'perform', 'well', 'music']",4
1528,"['great', 'value', 'product', 'love', 'always', 'issue', 'wanted', 'listen', 'something', 'wife', 'could', 'not', 'separate', 'headphone', 'many', 'expensive', 'solution', 'pair', 'solves', 'problem', 'reasonable', 'price', 'tozo', 'customer', 'service', 'also', 'great', 'make', 'sure', 'happy', 'get', 'impressive']",4
1531,"['got', 'two', 'wife', 'daughter', 'cord', 'went', 'bad', 'le', 'month', 'plugged', 'next', 'bed', 'charging', 'never', 'moved', 'would', 'not', 'recommend']",4
1533,"['great', 'well', 'protected']",4
1537,"['returned', 'bought', 'nice', 'design', 'software', 'glitchy', 'switch', 'randomly', 'turn', 'light', 'away', 'mode']",4
1581,"['working', 'advertised', 'happy', 'app', 'good', 'tell', 'long', 'garage', 'door', 'stay', 'open', 'close', 'updated', 'july', 'hum', 'load', 'new', 'app', 'chamberlain', 'new', 'phone', 'away', 'home', 'open', 'garage', 'door', 'try', 'closing', 'door', 'app', 'not', 'time', 'attempted', 'app', 'say', 'must', 'locally', 'close', 'reset', 'new', 'app', 'suck', 'use']",4
1587,"['youngest', 'son', 'grandson', 'love', 'limit', 'time', 'would', 'forget', 'eat', 'drink', 'lol']",4
1601,"['amazon', 'echo', 'excellent', 'vent', 'mount', 'stand', 'situated', 'level', 'dash', 'obviously', 'displayed', 'posing', 'potential', 'theft', 'problem', 'placed', 'mine', 'vehicle', 'center', 'center', 'storage', 'console', 'find', 'distracting', 'use', 'vehicle', 'entertainment', 'system', 'listen', 'selection', 'music', 'several', 'source', 'wish', 'query', 'apple', 'iphone', 'press', 'one', 'button', 'vehicle', 'audio', 'system', 'inter', 'connects', 'echo', 'divert', 'attention', 'driving', 'information', 'screen', 'press', 'audio', 'select', 'bluetooth', 'inquiry', 'reverse', 'process', 'return', 'music', 'selection', 'echo', 'better', 'interface', 'vehicle', 'entertainment', 'system']",4
1614,"['awesome', 'tv', 'wall', 'mount', 'durable', 'strong', 'good', 'quality', 'bought', 'three', 'amazon', 'far', 'oddly', 'expensive', 'store', 'cheap', 'quality', 'though']",4
1627,"['know', 'get', 'one', 'cool', 'item', 'nearly', 'everything', 'flawless', 'one', 'glaring', 'omission', 'echo', 'show', 'actually', 'bought', 'two', 'week', 'one', 'one']",4
1635,"['far', 'best', 'pc', 'ever', 'run', 'software', 'smooth', 'well', 'game', 'extremely', 'good', 'deal', 'take', 'hold']",4
1664,"['month', 'speaker', 'no', 'longer', 'hold', 'charge']",4
1670,"['good', 'sound', 'convenient']",4
1672,"['definitely', 'protects', 'screen', 'great', 'buy']",4
1674,"['best', 'ever', 'purchawhat', 'wanted']",4
1685,"['nice', 'product', 'need', 'extra', 'battery', 'pack', 'take', 'several', 'hour', 'charge', 'one', 'unless', 'want', 'camera', 'line', 'long']",4
1714,"['bought', 'whim', 'without', 'looking', 'much', 'cyber', 'monday', 'purchase', 'television', 'whatever', 'not', 'tech', 'person', 'ordered', 'saw', 'standard', 'fire', 'stick', 'price', 'difference', 'bother', 'changing', 'order', 'bottom', 'line', 'work', 'great', 'older', 'vizio', 'tv', 'paired', 'remote', 'one', 'tv', 'also', 'work', 'real', 'reason', 'bought', 'use', 'projector', 'little', 'concerned', 'saw', 'somewhere', 'listing', 'amazon', 'indicated', 'work', 'projector', 'might', 'meant', 'remote', 'work', 'remote', 'projector', 'work', 'expected', 'fire', 'stick', 'past', 'rarely', 'watched', 'amazon', 'video', 'content', 'fire', 'stick', 'using', 'often', 'paired', 'projector', 'ancient', 'panasonic', 'surround', 'sound', 'system', 'used', 'year', 'great', 'theater', 'experience', 'good', 'purchase', 'pleased']",4
1718,"['noise', 'cancelling', 'headphone', 'sure', 'bose', 'expensive', 'headphone', 'better', 'noise', 'cancelling', 'get', 'pay', 'said', 'loved', 'head', 'phone', 'hour', 'worth', 'flight', 'knew', 'needed', 'something', 'would', 'comfortable', 'block', 'noise', 'lot', 'research', 'recommended', 'thankful', 'super', 'comfortable', 'wear', 'terrible', 'sleeper', 'airplane', 'end', 'moving', 'lot', 'trying', 'get', 'comfortable', 'stayed', 'place', 'whole', 'time', 'noise', 'cancelling', 'function', 'better', 'expected', 'still', 'not', 'perfect', 'v', 'could', 'definitely', 'tell', 'major', 'difference', 'turned', 'problem', 'listening', 'music', 'flight', 'movie', 'noise', 'cancelling', 'function', 'know', 'complained', 'listen', 'podcast', 'not', 'audible', 'book', 'find', 'problem', 'sound', 'comfortable', 'mind', 'wearing', 'around', 'airport', 'big', 'hate', 'thing', 'covering', 'ear', 'pleasant', 'surprise']",4
1720,"['bueno', 'excelente']",4
1771,"['good', 'price', 'quality']",4
1780,"['airpods', 'longest', 'time', 'similar', 'hatred', 'business', 'men', 'bluetooths', 'back', 'day', 'fast', 'forward', 'husband', 'bought', 'stop', 'using', 'list', 'convenient', 'astonishing', 'business', 'pleasure', 'utterly', 'satisfied', 'meditating', 'home', 'dog', 'kid', 'loud', 'not', 'issue', 'want', 'take', 'nap', 'afraid', 'getting', 'twisted', 'cord', 'no', 'problem', 'star', 'ear', 'sweat', 'working', 'bit', 'difficult', 'manage', 'either', 'way', 'not', 'big', 'gym', 'gal', 'would', 'buy']",4
1783,"['like', 'picture']",4
1804,"['update', 'oct', 'seems', 'connect', 'reliably', 'reason', 'gripe', 'regarding', 'sound', 'level', 'overpriced', 'audible', 'still', 'apply', 'new', 'gripe', 'game', 'stupid', 'sometimes', 'hang', 'middle', 'need', 'kind', 'news', 'filtering', 'curating', 'totally', 'useless', 'current', 'form', 'received', 'week', 'ago', 'using', 'around', 'town']",4
1805,"['p', 'yes', 'nearly', 'two', 'model', 'old', 'finally', 'process', 'giving', 'ghost', 'purchased', 'chromecast', 'fire', 'tv', 'stick', 'compare', 'excellent', 'product', 'perk', 'enjoy', 'chromecast', 'cast', 'pretty', 'much', 'medium', 'using', 'phone', 'however', 'movie', 'apps', 'concerned', 'love', 'new', 'fire', 'tv', 'stick', 'able', 'pair', 'controller', 'television', 'audio', 'transceiver', 'turn', 'firestick', 'controller', 'turn', 'volume', 'using', 'microphone', 'request', 'movie', 'television', 'show', 'application', 'install', 'follow', 'simple', 'step', 'connect', 'previously', 'subscribed', 'program', 'showtime', 'hbo', 'hulu', 'netflix', 'abc', 'nbc', 'cbs', 'youtube', 'ultimately', 'controller', 'simple', 'need', 'easy', 'use', 'overall', 'wholly', 'satisfied', 'product', 'five', 'star', 'account']",4
1807,['good'],4
1816,"['amazon', 'impeccabile', 'prodotto', 'perfetto', 'nuovo', 'con', 'tutti', 'sigilli', 'di', 'garanzia']",4
1821,"['listening', 'music', 'cleaning', 'house']",4
1828,"['excellent', 'product']",4
1831,"['work', 'advertised', 'even', 'brick', 'wall', 'wi', 'fi', 'bridge', 'router', 'worth']",4
1852,"['installed', 'easily', 'connected', 'perfectly', 'google', 'home', 'mini', 'no', 'yelling', 'kid', 'leaving', 'light']",4
1865,"['great', 'value', 'money', 'think', 'got', 'sale', 'something', 'like', 'screen', 'resolution', 'excellent', 'sound', 'quality', 'excellent', 'bought', 'two', 'friend', 'sister', 'amazon', 'strategy', 'propogating', 'infrastructure', 'inexpensive', 'high', 'quality', 'tool', 'worked']",4
1882,"['month', 'charger', 'pack', 'quit', 'working', 'waste', 'money', 'buy', 'something', 'last', 'instead', 'customer', 'service', 'terrible', 'well', 'sent', 'email', 'offering', 'replace', 'product', 'responded', 'email', 'nearly', 'month', 'hope', 'deal', 'defect', 'like', 'waiting', 'long', 'time']",4
1884,['paper'],4
1887,"['good', 'brand']",4
1888,"['needed', 'sound', 'bar', 'amplifying', 'speaking', 'voice', 'tv', 'reduced', 'need', 'rewind', 'hear', 'said', 'good', 'bose', 'reputation', 'easy', 'install', 'nice', 'price', 'discrete', 'size']",4
1933,"['fit', 'perfectly', 'ear', 'move', 'sound', 'quality', 'amazing', 'pair', 'tv', 'night', 'roommate', 'watch', 'tv', 'stay', 'night', 'sleeping', 'actually', 'theater', 'quality', 'sound', 'using', 'streaming', 'movie', 'happy', 'purchase', 'far', 'see', 'stand', 'test', 'time', 'couple', 'day', 'far', 'extremely', 'impressed', 'overall', 'quality', 'love', 'color']",4
1945,"['product', 'worked', 'great', 'first', 'easy', 'use', 'convenient', 'plugging', 'controller', 'using', 'two', 'separated', 'mini', 'usb', 'cable', 'unfortunately', 'lasted', 'month', 'not', 'longer', 'charge', 'controller']",4
1947,"['headphone', 'great', 'perfect', 'woodwork', 'yard', 'work', 'drowned', 'extra', 'noise', 'little', 'disappointed', 'color', 'picture', 'show', 'vibrant', 'purple', 'received', 'happy', 'product']",4
1949,"['got', 'watch', 'tv', 'without', 'cable', 'love', 'wish', 'knew']",4
1964,"['really', 'liked', 'design', 'speaker', 'system', 'disappointed', 'sound', 'quality', 'not', 'expensive', 'expecting', 'great', 'sound', 'price', 'hoping', 'something', 'better', 'decided', 'return', 'unit', 'purchase', 'another', 'product', 'higher', 'price', 'point']",4
1972,"['say', 'work', 'well']",4
1975,"['compared', 'noot', 'headphone', 'feel', 'sound', 'like', 'toy', 'real', 'headphone', 'noot', 'one', 'flexible', 'band', 'allow', 'age', 'use', 'comfortably', 'good', 'sound', 'deep', 'base', 'mpows', 'little', 'base', 'bit', 'tight', 'older', 'kid', 'not', 'really', 'usable', 'adult', 'like', 'degree', 'angle', 'plug', 'thinking', 'may', 'survivable', 'last', 'pair', 'noots', 'died', 'due', 'plug', 'yanked', 'size', 'broken', 'volume', 'control', 'nice', 'would', 'good', 'able', 'lock', 'lower', 'setting', 'though', 'least', 'make', 'easier', 'see', 'high', 'red', 'indicator', 'something']",4
1985,"['sound', 'quality', 'crack', 'loud', 'noise', 'absolutely', 'terrible', 'speaker', 'lifetime', 'bose', 'speaker', 'buyer', 'expects', 'certain', 'quality', 'incredibly', 'disappointed', 'product']",4
2011,"['always', 'bought', 'headphone', 'finally', 'decided', 'buy', 'something', 'expensive', 'know', 'start', 'sudddenly', 'popped', 'search', 'read', 'review', 'ordered', 'believe', 'not', 'regret', 'buying', 'earphone', 'sound', 'amazing', 'noize', 'cancelation', 'good', 'battery', 'stromg', 'easy', 'handle', 'connecting', 'phone', 'immediately', 'wvwn', 'watch', 'movie', 'since', 'sound', 'better', 'pc', 'speaker']",4
2028,"['sound', 'quality', 'amazing', 'price', 'compared', 'previous', 'cheap', 'earbuds', 'fit', 'also', 'good', 'big', 'person', 'large', 'ear', 'earbuds', 'love', 'slip', 'first', 'thing', 'move', 'head', 'around', 'shake', 'fall', 'charge', 'quickly', 'snap', 'right', 'provided', 'case', 'via', 'magnet', 'everything', 'labeled', 'clearly', 'come', 'clean', 'retail', 'box', 'nearly', 'full', 'volume', 'hear', 'people', 'room', 'talking', 'tested', 'dynamic', 'bass', 'range', 'love', 'big', 'speaker', 'bass', 'boy', 'driver', 'held', 'surprisingly', 'well', 'definitely', 'goto', 'bud', 'since', 'company', 'offer', 'month', 'warranty', 'product']",4
2030,"['instant', 'delivery', 'no', 'problemsyou', 'get', 'paid']",4
2044,"['got', 'fast', 'easy', 'use', 'charged', 'controller', 'full', 'charge', 'definitely', 'would', 'recommend', 'buy']",4
2050,"['vayan', 'por', 'el', 'se', 'los', 'recomiendo']",4
2073,"['le', 'day', 'view', 'became', 'blurry', 'may', 'caused', 'moisture', 'fortunately', 'amazon', 'agreed', 'replace']",4
2109,"['work', 'great', 'basement', 'great', 'hd', 'picture', 'channel']",4
2114,"['headphone', 'extremely', 'good', 'noice', 'cancellation', 'got', 'little', 'disagreement', 'partner', 'thought', 'ignoring', 'work', 'well', 'aspect', 'also', 'small', 'ear', 'hole', 'make', 'headphone', 'hard', 'fit', 'stay', 'ear', 'fit', 'snuggly', 'ear', 'budge', 'pairing', 'phone', 'easy', 'charging', 'update', 'bluetooth', 'connection', 'great', 'able', 'leave', 'phone', 'upstairs', 'went', 'downstairs', 'headphone', 'even', 'garage', 'still', 'worked']",4
2130,"['liked', 'unit']",4
2149,"['work', 'great', 'everything', 'hoped', 'never', 'thought', 'include', 'bluetooth', 'purchased', 'tv']",4
2161,"['easy', 'use', 'sound', 'great']",4
2162,"['easy', 'set']",4
2174,"['work', 'manufacturing', 'plant', 'pretty', 'loud', 'not', 'loud', 'enough', 'hear', 'power', 'tool', 'going', 'pretty', 'loud', 'great', 'sound', 'quality', 'im', 'pleased', 'connect', 'several', 'speaker', 'work', 'together', 'im', 'actually', 'thinking', 'buying', 'couple', 'party', 'replace', 'dj', 'surround', 'sound']",4
2203,"['came', 'day', 'late', 'not', 'look', 'like', 'picture']",4
2229,"['work', 'great', 'battery', 'could', 'better', 'great', 'value', 'sound']",4
2238,"['first', 'started', 'caption', 'located', 'center', 'screen', 'rather', 'bottom', 'screen', 'like', 'everybody', 'else', 'caption', 'found', 'push', 'side', 'selection', 'circle', 'caption', 'moved', 'bottom', 'screen']",4
2243,"['love', 'no', 'idea', 'capable', 'much', 'feel', 'like', 'new', 'friend', 'house']",4
2257,"['wore', 'round', 'trip', 'flight', 'chicago', 'rome', 'quality', 'far', 'exceeded', 'expectation', 'price', 'comfortable', 'wear', 'charge', 'lasted', 'hour', 'flight', 'time', 'spare']",4
2261,"['love', 'took', 'beach', 'battery', 'life', 'great', 'sound', 'great']",4
2271,"['liked', 'product', 'much', 'want', 'sorry', 'know', 'get', 'free', 'antanna', 'not', 'going', 'give', 'thanks', 'anyway']",4
2296,"['low', 'cost', 'mount', 'concerned', 'durability', 'year', 'old', 'inch', 'sony', 'much', 'heavier', 'newer', 'tv', 'worked', 'perfectly', 'sturdy']",4
2299,"['easy', 'set', 'use', 'transmitter', 'receiver', 'bluetooth', 'no', 'issue', 'transmitting', 'sound', 'would', 'definitely', 'suggest', 'buying']",4
2330,"['cheap', 'work', 'free', 'shipping', 'no', 'complaint']",4
2331,"['app', 'easy', 'use', 'functionality', 'simple', 'effective', 'app', 'walk', 'install', 'well', 'make', 'sure', 'white', 'cable', 'tie', 'well', 'work', 'star']",4
2334,"['well', 'loved', 'unit', 'great', 'sound', 'great', 'bluetooth', 'ease', 'use', 'first', 'year', 'however', 'suddenly', 'stopped', 'working', 'week', 'ago', 'best', 'tell', 'charge', 'even', 'play', 'charger', 'plugged', 'suffer', 'drop', 'abuse', 'anything', 'stopped', 'working', 'contacted', 'customer', 'service', 'even', 'bother', 'respond', 'considering', 'buying', 'updated', 'version', 'better', 'battery', 'customer', 'service', 'even', 'bothered', 'help', 'troubleshoot', 'not', 'getting', 'return', 'business', 'heard', 'good', 'thing', 'anker', 'next', 'purchase']",4
2344,"['good', 'controller', 'switch', 'way', 'overpriced']",4
2357,"['great', 'product', 'good', 'price']",4
2365,"['easy', 'connection', 'easy', 'set', 'schedule', 'also', 'turn', 'google', 'assistant', 'building', 'new', 'home', 'purchase', 'would', 'purchase', 'dimmer']",4
2381,"['work', 'everytime']",4
2394,"['paper', 'suck', 'slightest', 'hint', 'humidity', 'air', 'like', 'working', 'tissue', 'paper']",4
2395,['excellent'],4
2396,"['exactly', 'compact', 'tripod', 'reliable', 'stable', 'glad', 'purchased']",4
2420,"['functional', 'dependable', 'good', 'value', 'money']",4
2429,"['tiny', 'speaker', 'surprised', 'filled', 'room', 'dance', 'music', 'lasted', 'three', 'hour', 'party', 'son', 'us', 'listen', 'music', 'beach', 'love', 'quick', 'ship', 'good', 'product']",4
2431,"['thing', 'completely', 'collapse', 'weight', 'lb', 'bottom', 'half', 'acceptable', 'get', 'mount', 'terrible', 'thing', 'foot', 'half', 'tall', 'head', 'swivel', 'thing', 'lock', 'not', 'well', 'support', 'no', 'weight']",4
2446,"['purchased', 'wireless', 'earbuds', 'drown', 'noise', 'firework', 'sundown', 'sunset', 'chatter', 'neighbor', 'usually', 'speaker', 'blaring', 'could', 'still', 'hear', 'outside', 'sound', 'speaker', 'loud', 'also', 'noise', 'ordinance', 'abide', 'earbuds', 'provide', 'superior', 'sound', 'quality', 'comfortable', 'wear', 'premium', 'earbuds', 'earbuds', 'worth', 'price', 'case', 'charge', 'fast', 'along', 'earbuds', 'hold', 'charge', 'extended', 'period', 'love', 'thank']",4
2448,"['product', 'came', 'littered', 'chinese', 'marking', 'decal', 'even', 'manual', 'chinese', 'get', 'pay', 'headphone', 'quality', 'ok', 'nothing', 'great', 'nothing', 'bad']",4
2451,"['work', 'perfectly']",4
2452,"['great', 'speaker', 'price']",4
2464,"['really', 'love', 'way', 'smash', 'ultimate', 'portrays', 'roster']",4
2482,"['loved', 'little', 'speaker', 'great', 'sound', 'nice', 'loud', 'no', 'problem', 'bluetooth', 'connection', 'etc', 'used', 'outside', 'play', 'music', 'ithings', 'dinged', 'review', 'one', 'star', 'two', 'year', 'started', 'getting', 'static', 'disruption', 'sound', 'assume', 'speaker', 'failing', 'suppose', 'two', 'year', 'not', 'terrible', 'today', 'product', 'man', 'oh', 'man', 'hate', 'filling', 'landfill', 'kind', 'stuff']",4
2484,"['exactly', 'needed']",4
2494,"['picture', 'justice', 'gorgeous', 'seller', 'shipped', 'fast', 'pleased', 'even', 'though', 'pay', 'system']",4
2496,"['work', 'great', 'no', 'issue']",4
2507,"['surprised', 'much', 'useful', 'echo', 'show', 'compared', 'standard', 'speaker', 'echo', 'enjoy', 'asking', 'alexa', 'day', 'show', 'calendar', 'event', 'also', 'kitchen', 'timer', 'much', 'usable', 'see', 'much', 'time', 'left', 'weather', 'displayed', 'another', 'great', 'feature', 'could', 'go', 'get', 'idea', 'downside', 'voice', 'recognition', 'hit', 'miss', 'sometimes', 'yell', 'alexa', 'right', 'next', 'pick', 'minor']",4
2514,"['alexa', 'show', 'work', 'look', 'great', 'however', 'wish', 'clock', 'able', 'personalized']",4
2523,"['earbuds', 'always', 'slip', 'tried', 'changing', 'still', 'problem']",4
2548,"['bought', 'replace', 'cable', 'wore', 'heavy', 'use', 'connect', 'iphone', 'backup', 'battery', 'cable', 'appear', 'robust', 'far', 'shown', 'no', 'sign', 'wear', 'spite', 'abused', 'used', 'iphone', 'connected', 'back', 'battery', 'carried', 'around', 'pocket', 'fanny', 'pack', 'far', 'appear', 'high', 'quality', 'robust', 'cable', 'bargain', 'price']",4
2575,"['husband', 'liked', 'present', 'said', 'work', 'better', 'craftsman', 'speaker', 'got', 'year', 'ago', 'stoped', 'working', 'recently']",4
